 RT @spranit: Boring times at #BITSGoa. When mind just plays games like havoc!!! Times when you want to tell yourself &quot;Shut the fuck up&quot; ,http://twitter.com/mdtsinha/status/161145246883905536
 Soaring Over Bits Goa http://t.co/AXu7fnqn A Tribute to the seniors leaving the campus this semester #goa #bitsgoa #aeroclub #bits ,http://twitter.com/SagarBose163/status/161235344715546624
 RT @NeilMerc: @BITSAA Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/gayathri_s/status/161294212510396416
 RT @NeilMerc: @BITSAA Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/BITSAA/status/161292653504368641
 RT @spranit: Boring times at #BITSGoa. When mind just plays games like havoc!!! Times when you want to tell yourself &quot;Shut the fuck up&quot; ,http://twitter.com/faceman2107/status/161318001319219200
 RT @NeilMerc: @BITSAA Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/am_sharma/status/161313644733411328
 BITS Pilani \m/ http://t.co/DCCAf1rR ,http://twitter.com/sckulkarni246/status/161317199729016833
 One day in BITS Pilani http://t.co/dhlBEcdF ,http://twitter.com/jdeep57/status/161335245575172096
 #bitsgoa net admins #epicfail ,http://twitter.com/bhargavgnv/status/161369451403558912
 According to es faculty oerstead is now a &quot;she&quot;. #es2blues #bitsgoa ,http://twitter.com/priyansm/status/161385914176782337
 One of the biggest competitions in the year is back and is calling for registrations! Get prizes worth upto Rs.... http://t.co/4Qex7n4U ,http://twitter.com/myopusradio/status/161391770519879680
 If you're a DJ who's looking at making it big  here's your chance! Register for War of the DJ's and win... http://t.co/5ZH0Nuav ,http://twitter.com/myopusradio/status/161392737311145984
 Lets make #BITSgoa soundproof from this fucking airplane noise ! ,http://twitter.com/chiragragarwal/status/161398323113246720
 When in #BITSgoa  you cannot watch a movie without the interruption of airplanes atleast a hundred times ! #firstworldpains ,http://twitter.com/chiragragarwal/status/161396745560006656
 @mup05ro lots- iit  isat  scra  srm  vit  aieee  bits-pilani... ,http://twitter.com/shubhamraj192/status/161420043538792448
 @BluIndiAnna Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161439199533346816
 @prudentgoa Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161439421684649984
 @Inspiration_Goa Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161439705030860802
 @palaflicks Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161438487273406464
 @sagarkamat Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161450582996033536
 @drkrish123 Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161451613788176384
 @irix2011 Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161450908012658688
 @drvijay78 Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161451330626527232
 @dilipbaba Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161451494984523776
 @IndiaNewsForum Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161451808269672448
 @nijumohan Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161452220867543040
 @stupidusmaximus lookin forward to ur TEDx appearance at #bitsgoa ,http://twitter.com/arnav437/status/161466957135220736
 I liked a @YouTube video http://t.co/5J3tLMOS Soaring Over BITS GOA.mp4 ,http://twitter.com/d_sathe/status/161501475279872001
 Looking at the photos of the last 4 years  i have had best of times at BITS Goa and FMC Thanks to the people who made it special #GOODLIFE ,http://twitter.com/mohitmandokhot/status/161505237432143872
 Interface 2012  BITS Pilani  Rajasthan http://t.co/sQqMgVDm ,http://twitter.com/kb0000/status/161506463842447361
 Only 24 days into &quot;the 2012&quot; and it's already old. The BITS Goa Campus. :| ,http://twitter.com/oyerohan/status/161530169134284802
 Yet another speculation of a test. Why can't people take a break ? #OPRE #BITSgoa ,http://twitter.com/chiragragarwal/status/161532429864140800
 Oh wait check this once http://t.co/zyQyQeYc ! #bitsgoa ,http://twitter.com/subodhkolhe/status/161552649462886401
 RT @bitsquark: Check out the Quark Blog  http://t.co/s4557UCD #Quark2012  3rd - 5th February  BITS Pilani - Goa ,http://twitter.com/NeilMerc/status/161624920474923008
 RT @bitsquark: Check out the Quark Blog  http://t.co/s4557UCD #Quark2012  3rd - 5th February  BITS Pilani - Goa ,http://twitter.com/ShreyansJ_/status/161626171371556864
 &quot;Manasa Swapna is now friends with Bits Pilani Alumnus.&quot; I read that and ran here there haywire  laughing! :D @manasa1603 ,http://twitter.com/TheVishnuReddy/status/161644924440281088
 effing power cuts #bitsgoa ,http://twitter.com/bhargavgnv/status/161651374872993792
 Ahhhh!! the most awesome sound ever!! a Tejas jet soaring over #BitsGoa #SoundsLikeHeaven ,http://twitter.com/iahut/status/161665075466338305
 Band registration for BITS Pilani Hyd now on at http://t.co/5FKMCQUR ,http://twitter.com/myopusradio/status/161705314457100288
 #DJ Hunt at BITS Pilani Hyd! Registrations open at http://t.co/HmKWBOxT ,http://twitter.com/myopusradio/status/161705703747231745
 The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/ajinkyak/status/161716813024083968
 @let_us_meet Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161717066943045632
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/kushalbhagia/status/161717318408347648
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/priyansm/status/161717442236792833
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/JediKhare/status/161717730070896640
 @TechEDIndia Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ,http://twitter.com/NeilMerc/status/161718210545188865
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/TheMarwariJew/status/161718209605664768
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/NeilMerc/status/161717122228166656
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/sagarbirla/status/161717216549666817
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/jayrambhia/status/161717451141300224
 BITSAT 2012 DUBAI PILANI ONLINE APPLICATION REGISTRATION IN http://t.co/BBjio0gA STARTED NOW http://t.co/av18n1wr ,http://twitter.com/nvak92/status/161721307040464896
 i hate mt2 reports #bitsgoa ,http://twitter.com/Animesh_Sri93/status/161726084516282368
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/VaswaniV/status/161722265661218816
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/tiethyshoelace/status/161734364990930944
 Toss the Feathers by Dance Club  BITS Pilani.: http://t.co/fzV70V3a via @youtube ,http://twitter.com/pronaldpaul/status/161735595847200768
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/VarunTak/status/161752123904753664
 RT @myopusradio: #DJ Hunt at BITS Pilani Hyd! Registrations open at http://t.co/HmKWBOxT ,http://twitter.com/anubhavnagpal/status/161754223053246464
 RT @ajinkyak: The talk show at #BITSGoa would be called 'The Tonight Show with Ve-Lino'. ,http://twitter.com/vineetdhanawat/status/161759235322028032
https://t.co/dmu8A2wM http://t.co/u9eJY3ZO ,http://twitter.com/WiproCareers/status/161780784104087552
 @RoycinD Wait  I *CHALLENGE* you to make me look good. Yes  I do. Or you get an Oreo shake from me in BITS  Goa. ,http://twitter.com/ItsALilFuckedUp/status/161777722069221376
 WASE 2012. Get a MS degree from BITS  Pilani https://t.co/oHfJlFm6 http://t.co/sUQeCFtb -- WiproCareers ,http://twitter.com/eappstech/status/161783164472279040
 Wipro sponsoring MS degree from BITS Pilani to Employees! Links http://t.co/tpc8seEe https://t.co/AK5AcWsM #BITSPilani ,http://twitter.com/vineetdhanawat/status/161784277502144512
https://t.co/dmu8A2wM http://t.co/u9eJY3ZO ,http://twitter.com/saraswat842003/status/161786753072640001
 and finally.. fb is permanently started in bits goa hostels... ( wid authentication for each person :| ) ,http://twitter.com/pranavsv/status/161785178660929536
 RT @vineetdhanawat: Wipro sponsoring MS degree from BITS Pilani to Employees! Links http://t.co/tpc8seEe https://t.co/AK5AcWsM #BITSPilani ,http://twitter.com/v_sinha7/status/161793850942300160
 After 11.30 rule  unblocking facebook gives joy to my fellow mates #mystory #bitsgoa @TEDxBITSGoa ,http://twitter.com/subodhkolhe/status/161803142160318464
 RT @vineetdhanawat: Wipro sponsoring MS degree from BITS Pilani to Employees! Links http://t.co/tpc8seEe https://t.co/AK5AcWsM #BITSPilani ,http://twitter.com/anubhavnagpal/status/161835947338641410
https://t.co/dmu8A2wM http://t.co/u9eJY3ZO ,http://twitter.com/SoumyaHITK/status/161839826797207552
 @ethnish photo digataaniki mba endukamma...mana 10th in bits pilani kalyanram katti kuda digutaadu.. :P ,http://twitter.com/adived/status/161853216018010112
https://t.co/dmu8A2wM http://t.co/u9eJY3ZO ,http://twitter.com/sharathpai5/status/161877226898468866
 A wing full of people in Instrumentation Forum is a nightmare esp a day before project abstract submissions #BITS #Pilani ,http://twitter.com/cattlesnake/status/161879979393695745
 PEARL WORLD 1-2  BITS Hyderabad  16th - 19th FEB 2012 http://t.co/8QqNAzNM via @sted ,http://twitter.com/rajasekharvv/status/161880287943475200
 I'm at BITS-Pilani http://t.co/pb899Zl9 ,http://twitter.com/bandanjot/status/161882934465413120
 snooped all of ur timelines once! got 323 diff hashtags! and the most used was #bitswaves(98)[i dont count that]#bitsgoa(14) #python ,http://twitter.com/jayrambhia/status/161897813167456257
 BITS Goa Spectroscopy/Photobiology SRF/JRF Openings @ BITS Recruits @ helpBIOTECH via helpBIOTECH - http://t.co/lelb4Qgl ,http://twitter.com/MahmoudHMAhmed/status/161898671447883776
 RT @jayrambhia: snooped all of ur timelines once! got 323 diff hashtags! and the most used was #bitswaves(98)[i dont count that]#bitsgoa(14) #python ,http://twitter.com/NeilMerc/status/161899016379052033
 BITS Goa Spectroscopy/Photobiology SRF/JRF Openings @ BITS Recruits @ helpBIOTECH via helpBIOTECH - http://t.co/ugIaBnAY ,http://twitter.com/alkarani01/status/161898228101558272
 But then its #TED  and i'll get to see BITS Goa  and I'll see @stupidusmaximus and @RoycinD face to face!! Let's see.. ,http://twitter.com/Rozmurrah/status/161902898362593280
 How was my stay at Pilani? On an average it was alright! http://t.co/Uh4CoRDF via BITS rage ,http://twitter.com/chinks/status/161996911602171907
 @NotQuiteCool @sprinklelight Not that it would ever be  but the bits in Dubai are PURE cinema. ,http://twitter.com/ScalyTugBoat/status/162015885903659009
 Quark  the annual techno-managerial and innovation by the BITS Pilani  KK Birla Goa Campus- http://t.co/B9nCwEnD ,http://twitter.com/__LetMeKnow__/status/162036697654239233
 These new colleges I tell you  they have a &quot;Department of Sponsorship and Marketing&quot; http://t.co/dsC8QGIb #BITSGoa @Jazz_CB ,http://twitter.com/forwardshortleg/status/162039760557309952
 @varsha181 Would love to see you attend @TEDxBITSGoa 2012 ! #bitsgoa visits can be inspiring ,http://twitter.com/subodhkolhe/status/162051178178424832
 Want reasons to attend ? Here it is @stupidusmaximus would be speaking at @TEDxBITSGoa on 12th Feb 2012 #bitsgoa http://t.co/t6d6Fn5T ,http://twitter.com/subodhkolhe/status/162050253548298240
 RT @__LetMeKnow__: Quark  the annual techno-managerial and innovation by the BITS Pilani  KK Birla Goa Campus- http://t.co/B9nCwEnD ,http://twitter.com/v_sinha7/status/162054133174640640
 BITSAA East Coast Gala Update: Look who is coming to the BITSAA East Coast Gala  “Leaders of East Coast�? –... http://t.co/40VcaZKd ,http://twitter.com/BITSAA/status/162110160389677056
 RT @subodhkolhe: Want reasons to attend ? Here it is @stupidusmaximus would be speaking at @TEDxBITSGoa on 12th Feb 2012 #bitsgoa http://t.co/t6d6Fn5T ,http://twitter.com/stupidusmaximus/status/162114664749219840
 RT @subodhkolhe: Want reasons to attend ? Here it is @stupidusmaximus would be speaking at @TEDxBITSGoa on 12th Feb 2012 #bitsgoa http://t.co/t6d6Fn5T ,http://twitter.com/blah_brian/status/162115150885822464
 RT @subodhkolhe: Want reasons to attend ? Here it is @stupidusmaximus would be speaking at @TEDxBITSGoa on 12th Feb 2012 #bitsgoa http://t.co/t6d6Fn5T ,http://twitter.com/awryaditi/status/162115251427475456
 @SimplySugo Ahh  I have to get me to Dubai! Love mezze! Do you have tiny bits of everything or choose a few faves and pile your plate high? ,http://twitter.com/Jestic_Ltd/status/162153405471662081
 I'm at BITS Pilani  KK Birla Goa Campus (Zuari Nagar  NH17B  Sancoale) http://t.co/YeVNWOVA ,http://twitter.com/RF_Rahul/status/162164756596273152
 Suddenly the NOISE on facebook is deafening ! #bitsgoa ,http://twitter.com/d_sathe/status/162191368343666688
 Ooo tidak bitsaa nt gendut #ngemilcoklat RT @aditiaeco: makan aja sekalian atuh dind.. RTAdinKiket: Asli ini sumpah saya lapaaar lagi ,http://twitter.com/AdinKiket/status/162202805128540160
 http://t.co/hHol7z8m http://t.co/llXLAPaK ,http://twitter.com/helpBIOTECH/status/162220904225579008
 hmm @bitsquark @TEDxBITSGoa just around..enuf hype already..somehow feel out of this world #bitsgoa #lonely #bitspilani ,http://twitter.com/maskegger/status/162226041493000193
 @palaflicks Do visit @TEDxBITSGoa on 12th Feb 2012 at BITS Pilani  Goa. Speaker Profiles http://t.co/4sOQLkyf http://t.co/74MQTDYS ,http://twitter.com/mdtsinha/status/162330863986683904
 @tarungupta1989 Do visit @TEDxBITSGoa on 12th Feb 2012 at BITS Pilani  Goa. Speaker Profiles http://t.co/4sOQLkyf http://t.co/74MQTDYS ,http://twitter.com/mdtsinha/status/162333158384214016
 @RamraiNaik Do visit @TEDxBITSGoa on 12th Feb 2012 at BITS Pilani  Goa. Speaker Profiles http://t.co/4sOQLkyf http://t.co/74MQTDYS ,http://twitter.com/mdtsinha/status/162332762077011968
 @Sank_07 Do visit @TEDxBITSGoa on 12th Feb 2012 at BITS Pilani  Goa. Speaker Profiles http://t.co/4sOQLkyf http://t.co/74MQTDYS ,http://twitter.com/mdtsinha/status/162332413857513472
 @Dee_tard Do visit @TEDxBITSGoa on 12th Feb 2012 at BITS Pilani  Goa. Speaker Profiles http://t.co/4sOQLkyf http://t.co/74MQTDYS ,http://twitter.com/mdtsinha/status/162332948534792192
 @Naynasingh Do visit @TEDxBITSGoa on 12th Feb 2012 at BITS Pilani  Goa. Speaker Profiles http://t.co/4sOQLkyf http://t.co/74MQTDYS ,http://twitter.com/mdtsinha/status/162334420882292737
 @mokshadnaik Do visit @TEDxBITSGoa on 12th Feb 2012 at BITS Pilani  Goa. Speaker Profiles http://t.co/4sOQLkyf http://t.co/74MQTDYS ,http://twitter.com/mdtsinha/status/162334557394317312
 @ngaravind Do visit @TEDxBITSGoa on 12th Feb 2012 at BITS Pilani  Goa. Speaker Profiles http://t.co/4sOQLkyf http://t.co/74MQTDYS ,http://twitter.com/mdtsinha/status/162334676776779777
